hold,side,min_surp,weight,hard_stop,trail_stop,trades,sharpe,cagr,maxdd,t
60,long,0.05,0.05,0.15,0.1,116,0.004778422215861541,-8.818942739463598e-05,-0.04392390852811079,0.013154442637250244
40,both,0.02,0.2,0.05,0.1,190,0.004769153005045698,-0.0012949893806756263,-0.15279344130268224,0.013128925573989312
40,both,0.02,0.1,0.05,0.1,190,0.004769153005045698,-0.0002576010320753941,-0.07841854256627578,0.013128925573989312
40,both,0.02,0.05,0.05,0.1,190,0.004769153005045698,-3.1088424620073773e-05,-0.039748618768904564,0.013128925573989312
90,both,0.05,0.2,0.1,0.1,145,0.004215887646034915,-0.003183813708087513,-0.20102671138585249,0.011605850152958772
90,both,0.05,0.05,0.1,0.1,145,0.004215887646034915,-0.00013319620835561263,-0.053808640928954765,0.011605850152958772
90,both,0.05,0.1,0.1,0.1,145,0.004215887646034915,-0.0007096062842478768,-0.10519729219075125,0.011605850152958772
60,both,0.02,0.2,0.15,0.1,190,0.0035378013906418857,-0.0029132710173782606,-0.20738837911973296,0.009739157268419016
60,both,0.02,0.05,0.15,0.1,190,0.0035378013906418857,-0.00012964333891984925,-0.05557725850612527,0.009739157268419016
60,both,0.02,0.1,0.15,0.1,190,0.0035378013906418857,-0.0006595328979431825,-0.10861527441119201,0.009739157268419016
60,short,0.0,0.2,0.15,0.1,53,0.001833564801772671,-0.0005061225307492201,-0.0917402754677783,0.005047591426001899
60,short,0.0,0.05,0.15,0.1,53,0.001833564801772671,-2.0022343748093974e-05,-0.023587904447653685,0.005047591426001899
60,short,0.0,0.1,0.15,0.1,53,0.001833564801772671,-0.00011101841143668079,-0.046737220172539784,0.005047591426001899
90,long,0.1,0.2,0.05,0.1,78,-0.00031055159930804113,-0.0012668485422053788,-0.11314888724340777,-0.0008549125662114409
90,long,0.1,0.1,0.05,0.1,78,-0.00031055159930804113,-0.00032108235747163594,-0.057891988321030374,-0.0008549125662114409
90,long,0.1,0.05,0.05,0.1,78,-0.00031055159930804113,-8.226796573851392e-05,-0.029279662888591185,-0.0008549125662114409
20,both,0.0,0.05,0.15,0.1,221,-0.005732974745465446,-0.00016405270045316556,-0.06673255395557065,-0.015782215137812496
20,both,0.0,0.1,0.15,0.1,221,-0.005732974745465446,-0.0005040507953992801,-0.12941091196157062,-0.015782215137812496
20,both,0.0,0.2,0.15,0.1,221,-0.005732974745465446,-0.0017114407720608682,-0.24346714837123173,-0.015782215137812496
40,short,0.0,0.2,,,53,-0.008060920181176682,-0.004585948846222432,-0.3127137654819614,-0.022190779160276286
40,short,0.0,0.1,,,53,-0.008060920181176682,-0.0013227338544657963,-0.16705890216981767,-0.022190779160276286
40,short,0.0,0.05,,,53,-0.008060920181176682,-0.0004191819576692124,-0.08628359317228385,-0.022190779160276286
40,both,0.1,0.05,,0.1,101,-0.010074734998796627,-0.00019011175978644879,-0.0472587057408943,-0.027734577992554636
40,both,0.1,0.2,,0.1,101,-0.010074734998796627,-0.0016032780594052998,-0.1772079271815833,-0.027734577992554636
40,both,0.1,0.1,,0.1,101,-0.010074734998796627,-0.0005209241573498335,-0.09249595471656546,-0.027734577992554636
60,both,0.05,0.1,,0.1,145,-0.011223616581645083,-0.0009998502001979936,-0.09228712456983179,-0.030897315857870797
60,both,0.05,0.05,,0.1,145,-0.011223616581645083,-0.00034808552042930874,-0.04706700380197959,-0.030897315857870797
60,both,0.05,0.2,,0.1,145,-0.011223616581645083,-0.0032097029920715725,-0.17739473846103904,-0.030897315857870797
40,long,0.05,0.2,,0.1,116,-0.012550869390294149,-0.0029366328916817785,-0.15802490187218554,-0.034551089038178925
40,long,0.05,0.1,,0.1,116,-0.012550869390294149,-0.000940238419671946,-0.08171779870261331,-0.034551089038178925
40,long,0.05,0.05,,0.1,116,-0.012550869390294149,-0.0003375745644267347,-0.041549608589495635,-0.034551089038178925
90,short,0.0,0.1,0.15,0.1,53,-0.012952965676853626,-0.0003831047165538948,-0.049717004911819185,-0.03565801352020574
90,short,0.0,0.2,0.15,0.1,53,-0.012952965676853626,-0.0010763307267046551,-0.0979560310004477,-0.03565801352020574
90,short,0.0,0.05,0.15,0.1,53,-0.012952965676853626,-0.0001527962840538466,-0.025111993357635365,-0.03565801352020574
20,long,0.05,0.05,0.15,,116,-0.017130117434276594,-0.0003064551169026375,-0.05518135453110529,-0.04715722826052613
20,long,0.05,0.2,0.15,,116,-0.017130117434276594,-0.0022322604338632646,-0.20758197893791652,-0.04715722826052613
20,long,0.05,0.1,0.15,,116,-0.017130117434276594,-0.0007809190822347656,-0.10815327860111812,-0.04715722826052613
90,long,0.0,0.2,0.05,0.1,168,-0.017663568144742126,-0.006428216954953658,-0.18416635099733036,-0.048625756250230794
90,long,0.0,0.05,0.05,0.1,168,-0.017663568144742126,-0.0007265544421810599,-0.04878490354176468,-0.048625756250230794
90,long,0.0,0.1,0.05,0.1,168,-0.017663568144742126,-0.0020430559612796273,-0.09550804304701133,-0.048625756250230794
40,short,0.02,0.2,0.15,,44,-0.01883305815969421,-0.003702430300157711,-0.24905746447267996,-0.0518452267410255
40,short,0.02,0.05,0.15,,44,-0.01883305815969421,-0.00047615650064281034,-0.067026137944463,-0.0518452267410255
40,short,0.02,0.1,0.15,,44,-0.01883305815969421,-0.0012520657828682946,-0.1308448523036222,-0.0518452267410255
20,both,0.0,0.05,0.15,,221,-0.018915936055660297,-0.00039037494290494745,-0.08533473199636776,-0.05207337998473909
20,both,0.0,0.1,0.15,,221,-0.018915936055660297,-0.0010001329389668356,-0.16396476946304994,-0.05207337998473909
20,both,0.0,0.2,0.15,,221,-0.018915936055660297,-0.002875660266718816,-0.30297569834656424,-0.05207337998473909
60,both,0.02,0.2,0.1,0.1,190,-0.023726635902828662,-0.005055375792906269,-0.20904837968035128,-0.06531667920064882
60,both,0.02,0.05,0.1,0.1,190,-0.023726635902828662,-0.0006722107235265229,-0.056112405607237514,-0.06531667920064882
60,both,0.02,0.1,0.1,0.1,190,-0.023726635902828662,-0.001740433305072675,-0.10960015328078088,-0.06531667920064882
40,short,0.02,0.05,,0.1,44,-0.023956062876565574,-0.00019016961429418888,-0.031121632706235025,-0.06594826507337523
40,short,0.02,0.2,,0.1,44,-0.023956062876565574,-0.0010490254257495835,-0.12029182280443584,-0.06594826507337523
40,short,0.02,0.1,,0.1,44,-0.023956062876565574,-0.0004283952096748589,-0.06154044789255042,-0.06594826507337523
20,long,0.02,0.1,0.1,,146,-0.024067245766121258,-0.0011530907921485367,-0.1391411941907854,-0.06625433868446158
20,long,0.02,0.2,0.1,,146,-0.024067245766121258,-0.003180831723087918,-0.2625025027666934,-0.06625433868446158
20,long,0.02,0.05,0.1,,146,-0.024067245766121258,-0.0004668838124969321,-0.07161314716620126,-0.06625433868446158
60,short,0.0,0.05,0.1,0.1,53,-0.025482493483600335,-0.0002536373070365361,-0.02453652487134761,-0.07015035165193881
60,short,0.0,0.1,0.1,0.1,53,-0.025482493483600335,-0.0005799525411814832,-0.048589723493158155,-0.07015035165193881
60,short,0.0,0.2,0.1,0.1,53,-0.025482493483600335,-0.0014507100555051222,-0.09527129775585641,-0.07015035165193881
60,long,0.02,0.2,0.05,0.1,146,-0.029605190348430017,-0.004923687539145183,-0.16705464983528973,-0.08149965838317658
60,long,0.02,0.1,0.05,0.1,146,-0.029605190348430017,-0.0017825929947684616,-0.0849535484844306,-0.08149965838317658
60,long,0.02,0.05,0.05,0.1,146,-0.029605190348430017,-0.0007204468467835179,-0.042792584839366765,-0.08149965838317658
20,both,0.02,0.1,0.15,,190,-0.029772578103934612,-0.0011696261214089176,-0.1478251408820147,-0.08196045747720689
20,both,0.02,0.05,0.15,,190,-0.029772578103934612,-0.000493709486642846,-0.07638659667490322,-0.08196045747720689
20,both,0.02,0.2,0.15,,190,-0.029772578103934612,-0.0030664763897892966,-0.27681518815600636,-0.08196045747720689
60,both,0.05,0.1,0.15,0.1,145,-0.029930393013869034,-0.0016665772663284617,-0.09686805472390181,-0.08239490363668274
60,both,0.05,0.05,0.15,0.1,145,-0.029930393013869034,-0.0006797506051423596,-0.04946040372241789,-0.08239490363668274
60,both,0.05,0.2,0.15,0.1,145,-0.029930393013869034,-0.00455576345764086,-0.18577581230258478,-0.08239490363668274
90,long,0.05,0.05,0.05,0.1,116,-0.030898277590762743,-0.0007323867178455901,-0.038971358915417476,-0.08505937771851771
90,long,0.05,0.1,0.05,0.1,116,-0.030898277590762743,-0.0017976083599751114,-0.07706636180940718,-0.08505937771851771
90,long,0.05,0.2,0.05,0.1,116,-0.030898277590762743,-0.004918983346906991,-0.15055270543574195,-0.08505937771851771
20,both,0.0,0.05,0.1,0.1,221,-0.031655966095536094,-0.000506403129587385,-0.06675060309542813,-0.087145206371302
20,both,0.0,0.2,0.1,0.1,221,-0.031655966095536094,-0.0030724028711607287,-0.2434110127812027,-0.087145206371302
20,both,0.0,0.1,0.1,0.1,221,-0.031655966095536094,-0.0011874868164892805,-0.12942287885363124,-0.087145206371302
40,long,0.05,0.05,0.15,0.1,116,-0.032529032893538624,-0.0006693117922087488,-0.04395736383834048,-0.08954865809532286
40,long,0.05,0.1,0.15,0.1,116,-0.032529032893538624,-0.001607282966438417,-0.0863539946396541,-0.08954865809532286
40,long,0.05,0.2,0.15,0.1,116,-0.032529032893538624,-0.004284197239344478,-0.1666105244059899,-0.08954865809532286
40,both,0.1,0.1,0.15,0.1,101,-0.03733911298858488,-0.0011879708560202928,-0.09707583097314998,-0.10279025120545723
40,both,0.1,0.05,0.15,0.1,101,-0.03733911298858488,-0.0005218292571242955,-0.04965162418004554,-0.10279025120545723
40,both,0.1,0.2,0.15,0.1,101,-0.03733911298858488,-0.0029515078329015454,-0.1855909043407945,-0.10279025120545723
90,short,0.0,0.1,0.1,0.1,53,-0.038929872562890495,-0.0008520223182180153,-0.053758857381462355,-0.10716942797648413
90,short,0.0,0.05,0.1,0.1,53,-0.038929872562890495,-0.0003864082328720597,-0.027147497984241542,-0.10716942797648413
90,short,0.0,0.2,0.1,0.1,53,-0.038929872562890495,-0.0020208160703751865,-0.10538980713003854,-0.10716942797648413
60,long,0.05,0.2,0.1,0.1,116,-0.03991551094212348,-0.005812035642511648,-0.16267323939082157,-0.10988277621885055
60,long,0.05,0.05,0.1,0.1,116,-0.03991551094212348,-0.0009276566674011333,-0.04276698342644414,-0.10988277621885055
60,long,0.05,0.1,0.1,0.1,116,-0.03991551094212348,-0.002206987733593402,-0.08411823421009379,-0.10988277621885055
60,long,0.0,0.05,0.05,,168,-0.04398154112095721,-0.00121930422062011,-0.0466834814740309,-0.12107608613007054
60,long,0.0,0.1,0.05,,168,-0.04398154112095721,-0.0029255723907061215,-0.09180852732568201,-0.12107608613007054
60,long,0.0,0.2,0.05,,168,-0.04398154112095721,-0.0077838278127309035,-0.1774449812583051,-0.12107608613007054
20,both,0.02,0.1,,0.05,190,-0.04490868317616531,-0.0009295584187648531,-0.044078149546560974,-0.12362840077094374
20,both,0.02,0.05,,0.05,190,-0.04490868317616531,-0.0004272957041440151,-0.022192030215159475,-0.12362840077094374
20,both,0.02,0.2,,0.05,190,-0.04490868317616531,-0.002158263229245061,-0.08692630059609585,-0.12362840077094374
20,both,0.0,0.1,0.1,,221,-0.04520182571602428,-0.001712482793435055,-0.1530140302416393,-0.12443538821385171
20,both,0.0,0.2,0.1,,221,-0.04520182571602428,-0.004246362197701359,-0.2855609563706303,-0.12443538821385171
20,both,0.0,0.05,0.1,,221,-0.04520182571602428,-0.0007532813845908537,-0.07920892661035339,-0.12443538821385171
40,both,0.1,0.05,0.1,0.1,101,-0.04541706122793945,-0.0006103566237857239,-0.0482553964713317,-0.1250279066366878
40,both,0.1,0.2,0.1,0.1,101,-0.04541706122793945,-0.0032824030968512385,-0.18180587865269782,-0.1250279066366878
40,both,0.1,0.1,0.1,0.1,101,-0.04541706122793945,-0.0013612226922757875,-0.09460769848201267,-0.1250279066366878
40,both,0.05,0.2,,0.1,145,-0.05376412928644141,-0.005177690243506561,-0.17164353889241668,-0.1480064177444575
40,both,0.05,0.1,,0.1,145,-0.05376412928644141,-0.002122485238839511,-0.08914183878141912,-0.1480064177444575
40,both,0.05,0.05,,0.1,145,-0.05376412928644141,-0.0009440331759290599,-0.045441652193979776,-0.1480064177444575
20,both,0.05,0.2,0.1,,145,-0.05834580144482314,-0.0038741607367652753,-0.19732837452564422,-0.1606192302728398
20,both,0.05,0.1,0.1,,145,-0.05834580144482314,-0.001659648725826246,-0.1027498831621485,-0.1606192302728398
20,both,0.05,0.05,0.1,,145,-0.05834580144482314,-0.0007602493801691645,-0.05241575198753157,-0.1606192302728398
20,long,0.02,0.1,0.15,,146,-0.06049610849387017,-0.0024511966544056296,-0.14824640978410797,-0.16653877640153286
20,long,0.02,0.05,0.15,,146,-0.06049610849387017,-0.0010980722795529418,-0.07641583260041429,-0.16653877640153286
20,long,0.02,0.2,0.15,,146,-0.06049610849387017,-0.005917578837805082,-0.27877192501201276,-0.16653877640153286
20,both,0.0,0.1,0.15,0.05,221,-0.06285252218052874,-0.0013748483721812699,-0.05654229525971988,-0.17302571021995705
20,both,0.0,0.05,0.15,0.05,221,-0.06285252218052874,-0.000642502259232347,-0.0284831958274675,-0.17302571021995705
20,both,0.0,0.2,0.15,0.05,221,-0.06285252218052874,-0.003108446547401722,-0.11134886391070353,-0.17302571021995705
90,short,0.02,0.05,,0.1,44,-0.0657510331879603,-0.0005204174125372774,-0.030545425353481592,-0.1810049751442941
90,short,0.02,0.1,,0.1,44,-0.0657510331879603,-0.001096625508539062,-0.06043364131911999,-0.1810049751442941
90,short,0.02,0.2,,0.1,44,-0.0657510331879603,-0.002416194742314026,-0.11825220335177189,-0.1810049751442941
40,long,0.05,0.2,0.1,0.1,116,-0.06705404123855743,-0.006487677595727548,-0.158024901872185,-0.184592005315165
40,long,0.05,0.05,0.1,0.1,116,-0.06705404123855743,-0.001227764116416341,-0.04154960858949419,-0.184592005315165
40,long,0.05,0.1,0.1,0.1,116,-0.06705404123855743,-0.002719462092939273,-0.08171779870261231,-0.184592005315165
40,short,0.02,0.1,0.1,0.1,44,-0.06787898952297695,-0.0010412734131794998,-0.06589231820980535,-0.18686299234725967
40,short,0.02,0.05,0.1,0.1,44,-0.06787898952297695,-0.0004965545237867186,-0.03336943117633018,-0.18686299234725967
40,short,0.02,0.2,0.1,0.1,44,-0.06787898952297695,-0.0022750414254423257,-0.12844099967470168,-0.18686299234725967
60,long,0.05,0.05,0.05,,116,-0.06868454921158523,-0.0012644218134164609,-0.02886822615828155,-0.18908060482183423
60,long,0.05,0.1,0.05,,116,-0.06868454921158523,-0.0027966214207890694,-0.057441015297923226,-0.18908060482183423
60,long,0.05,0.2,0.05,,116,-0.06868454921158523,-0.006657495418310844,-0.11360936308048897,-0.18908060482183423
20,long,0.0,0.1,0.1,,168,-0.07442089476033696,-0.00288872191966294,-0.16148646409527356,-0.20487209939048556
20,long,0.0,0.2,0.1,,168,-0.07442089476033696,-0.006784484396966217,-0.30068998513579626,-0.20487209939048556
20,long,0.0,0.05,0.1,,168,-0.07442089476033696,-0.0013177593997169001,-0.0836764803077591,-0.20487209939048556
40,both,0.05,0.1,0.15,0.1,145,-0.07461511588883638,-0.002788463064676172,-0.09373864216467886,-0.2054067676509224
40,both,0.05,0.2,0.15,0.1,145,-0.07461511588883638,-0.006521093149262414,-0.18008320855204873,-0.2054067676509224
40,both,0.05,0.05,0.15,0.1,145,-0.07461511588883638,-0.0012755005367877104,-0.04783913437038423,-0.2054067676509224
60,short,0.02,0.05,,,44,-0.07495478246397773,-0.0020649180540234235,-0.09617869959942693,-0.20634183037176296
60,short,0.02,0.1,,,44,-0.07495478246397773,-0.004691982628305391,-0.1852177153009571,-0.20634183037176296
60,short,0.02,0.2,,,44,-0.07495478246397773,-0.011628388469352324,-0.3430800474450775,-0.20634183037176296
60,both,0.1,0.2,0.05,0.1,101,-0.07779337611501438,-0.004055275556550275,-0.14705533063069764,-0.21415614975716116
60,both,0.1,0.1,0.05,0.1,101,-0.07779337611501438,-0.0018173863685504443,-0.07578087256965926,-0.21415614975716116
60,both,0.1,0.05,0.05,0.1,101,-0.07779337611501438,-0.0008559368007995394,-0.03846290967117705,-0.21415614975716116
40,short,0.02,0.2,0.15,0.1,44,-0.07796872922723323,-0.002571519314125803,-0.13040178332145103,-0.21463887655520117
40,short,0.02,0.05,0.15,0.1,44,-0.07796872922723323,-0.0005700040243615812,-0.033907621601044546,-0.21463887655520117
40,short,0.02,0.1,0.15,0.1,44,-0.07796872922723323,-0.0011886249431967144,-0.0669360026495548,-0.21463887655520117
60,both,0.05,0.1,0.1,0.1,145,-0.09072623547357178,-0.0037767591457938954,-0.09641442036984371,-0.24975881291301524
60,both,0.05,0.2,0.1,0.1,145,-0.09072623547357178,-0.008747895257024685,-0.1848624523372312,-0.24975881291301524
60,both,0.05,0.05,0.1,0.1,145,-0.09072623547357178,-0.0017378689119502688,-0.04923533454945339,-0.24975881291301524
20,long,0.02,0.2,,0.1,146,-0.09654686036019944,-0.00655057054551389,-0.23301626073922188,-0.26578231873255903
20,long,0.02,0.05,,0.1,146,-0.09654686036019944,-0.0013756102432790351,-0.06279486883076968,-0.26578231873255903
20,long,0.02,0.1,,0.1,146,-0.09654686036019944,-0.0029265249889406375,-0.12250662653199995,-0.26578231873255903
20,long,0.0,0.2,0.15,,168,-0.100258916358483,-0.009294013211073149,-0.30953858415538693,-0.2760011787432117
20,long,0.0,0.05,0.15,,168,-0.100258916358483,-0.0018838189495372637,-0.08619476454078501,-0.2760011787432117
20,long,0.0,0.1,0.15,,168,-0.100258916358483,-0.004062256101819539,-0.16632901038411974,-0.2760011787432117
90,short,0.02,0.2,0.1,0.1,44,-0.1063545320528873,-0.0036402243386600697,-0.1264182245947174,-0.29278170239066137
90,short,0.02,0.1,0.1,0.1,44,-0.1063545320528873,-0.0017090164700677146,-0.06479009380158418,-0.29278170239066137
90,short,0.02,0.05,0.1,0.1,44,-0.1063545320528873,-0.0008266816899763496,-0.03279441808934003,-0.29278170239066137
90,short,0.02,0.2,0.15,0.1,44,-0.11564107596767127,-0.0039356338214571185,-0.12837916399492044,-0.3183464816644213
90,short,0.02,0.05,0.15,0.1,44,-0.11564107596767127,-0.0009000651140051996,-0.03333262204768983,-0.3183464816644213
90,short,0.02,0.1,0.15,0.1,44,-0.11564107596767127,-0.0018561027561171395,-0.06583382708053775,-0.3183464816644213
20,both,0.02,0.1,0.15,0.05,190,-0.11621431387249,-0.002259581821184131,-0.044078149546560974,-0.3199245391896448
20,both,0.02,0.05,0.15,0.05,190,-0.11621431387249,-0.0010896996341507315,-0.022192030215159475,-0.3199245391896448
20,both,0.02,0.2,0.15,0.05,190,-0.11621431387249,-0.004838885095353795,-0.08692630059609585,-0.3199245391896448
20,long,0.02,0.05,0.15,0.1,146,-0.1199367391034954,-0.0017070029996979486,-0.0651492531515867,-0.3301719444963952
20,long,0.02,0.1,0.15,0.1,146,-0.1199367391034954,-0.0035922433471492488,-0.1269368890450976,-0.3301719444963952
20,long,0.02,0.2,0.15,0.1,146,-0.1199367391034954,-0.007893250536075813,-0.24083719616771704,-0.3301719444963952
20,long,0.0,0.05,,0.1,168,-0.12062163490838726,-0.001810078376877633,-0.06854047480423897,-0.33205738328161544
20,long,0.0,0.2,,0.1,168,-0.12062163490838726,-0.008417404021628716,-0.2521555442696687,-0.33205738328161544
20,long,0.0,0.1,,0.1,168,-0.12062163490838726,-0.0038172022265411387,-0.13332978592462175,-0.33205738328161544
60,short,0.0,0.1,,,53,-0.121264819033937,-0.007168819217985067,-0.19216039040944444,-0.3338279946471514
60,short,0.0,0.2,,,53,-0.121264819033937,-0.016703464850697736,-0.35455756079180656,-0.3338279946471514
60,short,0.0,0.05,,,53,-0.121264819033937,-0.003286888596059523,-0.09998026847261476,-0.3338279946471514
60,long,0.0,0.2,0.05,0.1,168,-0.12300197281056247,-0.012844989099975002,-0.19189321476377907,-0.3386101776930216
60,long,0.0,0.05,0.05,0.1,168,-0.12300197281056247,-0.002638630283646304,-0.049851739663102745,-0.3386101776930216
60,long,0.0,0.1,0.05,0.1,168,-0.12300197281056247,-0.005662054427006846,-0.09850015983217453,-0.3386101776930216
40,short,0.02,0.1,,,44,-0.1252631549523791,-0.0062868362339757455,-0.1736061971373345,-0.3448349501039163
40,short,0.02,0.2,,,44,-0.1252631549523791,-0.014369504035580238,-0.323656795313339,-0.3448349501039163
40,short,0.02,0.05,,,44,-0.1252631549523791,-0.002917642960152511,-0.0898514301030704,-0.3448349501039163
40,both,0.05,0.1,0.1,0.1,145,-0.1256885599977791,-0.004336942103979946,-0.09091110227973054,-0.34600604089801473
40,both,0.05,0.2,0.1,0.1,145,-0.1256885599977791,-0.009592283031830573,-0.17486088885300044,-0.34600604089801473
40,both,0.05,0.05,0.1,0.1,145,-0.1256885599977791,-0.0020526669983911283,-0.04636882252105401,-0.34600604089801473
20,long,0.02,0.05,0.1,0.1,146,-0.131694836792499,-0.0018453725019027534,-0.06524993849066552,-0.3625406249072147
20,long,0.02,0.2,0.1,0.1,146,-0.131694836792499,-0.008420587123176615,-0.2410328305738354,-0.3625406249072147
20,long,0.02,0.1,0.1,0.1,146,-0.131694836792499,-0.0038647024985490885,-0.12710006424554,-0.3625406249072147
20,both,0.05,0.1,,,145,-0.135096882728912,-0.004008798315374595,-0.12778649516263374,-0.37190606314146807
20,both,0.05,0.2,,,145,-0.135096882728912,-0.008726813886712592,-0.2427268021202651,-0.37190606314146807
20,both,0.05,0.05,,,145,-0.135096882728912,-0.0019152468230297925,-0.0655412331897931,-0.37190606314146807
20,both,0.02,0.1,0.05,,190,-0.13896814488188028,-0.003180377024558645,-0.11043856939992835,-0.38256319924717697
20,both,0.02,0.2,0.05,,190,-0.13896814488188028,-0.006800598913578537,-0.21054719914438846,-0.38256319924717697
20,both,0.02,0.05,0.05,,190,-0.13896814488188028,-0.001534914569348067,-0.0565558989687488,-0.38256319924717697
20,long,0.0,0.1,0.15,0.1,168,-0.14246389124898054,-0.004482325904214046,-0.13770540479164795,-0.39218658390911715
20,long,0.0,0.05,0.15,0.1,168,-0.14246389124898054,-0.002141326955371725,-0.07088042539633721,-0.39218658390911715
20,long,0.0,0.2,0.15,0.1,168,-0.14246389124898054,-0.009757560924573028,-0.2597813163681256,-0.39218658390911715
40,long,0.02,0.05,0.05,0.1,146,-0.14860446673978125,-0.0024962751808516037,-0.04506022069386184,-0.40909087666611016
40,long,0.02,0.1,0.05,0.1,146,-0.14860446673978125,-0.005239169855584702,-0.08912523440530706,-0.40909087666611016
40,long,0.02,0.2,0.05,0.1,146,-0.14860446673978125,-0.011454298253754991,-0.1740604422820602,-0.40909087666611016
60,short,0.02,0.2,,0.1,44,-0.15035036084117445,-0.004800039090560038,-0.13013525873354714,-0.413897120813238
60,short,0.02,0.1,,0.1,44,-0.15035036084117445,-0.0022966618489255186,-0.0667938182659602,-0.413897120813238
60,short,0.02,0.05,,0.1,44,-0.15035036084117445,-0.0011224196447792156,-0.03383420806735837,-0.413897120813238
40,long,0.0,0.2,0.05,0.1,168,-0.15135134478409767,-0.01259847697167793,-0.19733216028892897,-0.4166527136142015
40,long,0.0,0.05,0.05,0.1,168,-0.15135134478409767,-0.0027292703418794195,-0.05152067614047362,-0.4166527136142015
40,long,0.0,0.1,0.05,0.1,168,-0.15135134478409767,-0.005740918531835337,-0.10162227727831463,-0.4166527136142015
20,both,0.0,0.1,0.05,,221,-0.152640544194143,-0.00372184860114122,-0.1361877156298248,-0.42020173019777696
20,both,0.0,0.2,0.05,,221,-0.152640544194143,-0.007942649021502213,-0.25477018626239367,-0.42020173019777696
20,both,0.0,0.05,0.05,,221,-0.152640544194143,-0.0017981865699044919,-0.07043836996792918,-0.42020173019777696
60,long,0.1,0.1,0.05,0.1,78,-0.15421514491559848,-0.0034526585443914737,-0.06876926674112227,-0.4245364235193935
60,long,0.1,0.05,0.05,0.1,78,-0.15421514491559848,-0.0016728859936758766,-0.034837371363669045,-0.4245364235193935
60,long,0.1,0.2,0.05,0.1,78,-0.15421514491559848,-0.007329981452470324,-0.13395731608053008,-0.4245364235193935
20,both,0.05,0.2,0.15,,145,-0.15830998444649022,-0.00890914401031584,-0.2461604440878138,-0.4358090422384048
20,both,0.05,0.05,0.15,,145,-0.15830998444649022,-0.0020107392263132295,-0.06696856206917512,-0.4358090422384048
20,both,0.05,0.1,0.15,,145,-0.15830998444649022,-0.004166530476167107,-0.13022237626849897,-0.4358090422384048
20,long,0.0,0.05,0.1,0.1,168,-0.1604969989027804,-0.0023795328748807965,-0.07168518592413853,-0.4418296396055881
20,long,0.0,0.1,0.1,0.1,168,-0.1604969989027804,-0.0049543227578081606,-0.13917722053404247,-0.4418296396055881
20,long,0.0,0.2,0.1,0.1,168,-0.1604969989027804,-0.0106831917150918,-0.2622316100312202,-0.4418296396055881
20,both,0.02,0.1,0.1,0.05,190,-0.1618894823927812,-0.0029785689441343965,-0.04407814954656064,-0.4456629852927336
20,both,0.02,0.05,0.1,0.05,190,-0.1618894823927812,-0.0014522659486588818,-0.022192030215159697,-0.4456629852927336
20,both,0.02,0.2,0.1,0.05,190,-0.1618894823927812,-0.006251866293459418,-0.08692630059609818,-0.4456629852927336
20,both,0.0,0.05,0.1,0.05,221,-0.16375049040950335,-0.0015846238946686242,-0.032723474292102206,-0.4507861247093748
20,both,0.0,0.1,0.1,0.05,221,-0.16375049040950335,-0.003255080070569183,-0.06474216721921267,-0.4507861247093748
20,both,0.0,0.2,0.1,0.05,221,-0.16375049040950335,-0.006851877810307716,-0.1266621724033019,-0.4507861247093748
40,both,0.05,0.1,0.05,,145,-0.18092144344471311,-0.005485076096838792,-0.10892317641464022,-0.49805576864724527
40,both,0.05,0.2,0.05,,145,-0.18092144344471311,-0.011724533427269868,-0.20935716895591105,-0.49805576864724527
40,both,0.05,0.05,0.05,,145,-0.18092144344471311,-0.002647289847240941,-0.05552801211752467,-0.49805576864724527
60,both,0.05,0.05,0.05,0.1,145,-0.18146000985745192,-0.0026310322947500353,-0.0420470529872079,-0.4995383795725013
60,both,0.05,0.1,0.05,0.1,145,-0.18146000985745192,-0.005449269471530238,-0.08309725687932334,-0.4995383795725013
60,both,0.05,0.2,0.05,0.1,145,-0.18146000985745192,-0.011640012364339314,-0.16210882756851952,-0.4995383795725013
40,long,0.1,0.05,0.05,,78,-0.1899613810827057,-0.0019467169655482675,-0.04422107443589918,-0.5229416694177055
40,long,0.1,0.2,0.05,,78,-0.1899613810827057,-0.008357376275435313,-0.16722688193500768,-0.5229416694177055
40,long,0.1,0.1,0.05,,78,-0.1899613810827057,-0.003988999000485105,-0.0868030993489356,-0.5229416694177055
60,short,0.02,0.1,0.1,0.1,44,-0.19170965017767136,-0.0029084209685540374,-0.07112151396917255,-0.5277544516469244
60,short,0.02,0.05,0.1,0.1,44,-0.19170965017767136,-0.001428525481266707,-0.03607576170596516,-0.5277544516469244
60,short,0.02,0.2,0.1,0.1,44,-0.19170965017767136,-0.006021557085341689,-0.13819394497283488,-0.5277544516469244
20,both,0.1,0.1,,0.1,101,-0.19567291147108892,-0.003464302466002933,-0.10169027846170209,-0.5386648507254402
20,both,0.1,0.2,,0.1,101,-0.19567291147108892,-0.007203531428065846,-0.19404086831746736,-0.5386648507254402
20,both,0.1,0.05,,0.1,101,-0.19567291147108892,-0.0016976065436262733,-0.05206112904677784,-0.5386648507254402
60,short,0.02,0.1,0.15,0.1,44,-0.20074013495510945,-0.003055470661882498,-0.07215916943300038,-0.5526143297876744
60,short,0.02,0.05,0.15,0.1,44,-0.20074013495510945,-0.001501899886854563,-0.03661239701009322,-0.5526143297876744
60,short,0.02,0.2,0.15,0.1,44,-0.20074013495510945,-0.006316816086390675,-0.14013209452218633,-0.5526143297876744
